lat,lon
48.12225,11.5427
48.1222,11.54247
48.12182,11.54155
48.12172,11.54123
48.12173,11.5412
48.12156,11.54118
48.12153,11.54115
48.12149,11.54102
48.1214,11.54104
48.12112,11.54114
48.12102,11.54115
48.12084,11.54111
48.12007,11.54074
48.11987,11.54065
48.11973,11.54061
48.1191999998623,11.5405399992569
48.11867,11.54047
48.11812,11.54044
48.11787,11.54035
48.11783,11.54028
48.11733,11.53997
48.11708,11.53998
48.11677,11.54002
48.11678,11.54025
48.1166,11.54026
48.11678,11.54025
48.11677,11.53992
48.11678,11.53974
48.11679,11.53971
48.11695,11.53925
48.11698,11.53911
48.11699,11.53879
48.11697,11.53812
48.1169800035921,11.5372100001595
48.11699,11.5363
48.1169866742238,11.5353666666081
48.1169833408907,11.5344333333371
48.11698,11.5335
48.116960004127,11.5325249997961
48.11694,11.53155
48.1168950054429,11.5304299990675
48.11685,11.52931
48.11677,11.52807
48.1168,11.52737
48.11674,11.52676
48.11664,11.52622
48.11656,11.52612
48.11651,11.52593
48.11623,11.52516
48.11597,11.52456
48.1156300024781,11.523794994802
48.11529,11.52303
48.1149050027754,11.5222199937825
48.11452,11.52141
48.11406,11.52039
48.11371,11.51955
48.11362,11.51897
48.11361,11.51877
48.11362,11.51753
48.11359,11.51731
48.11344,11.51731
48.11344,11.5171
48.11341,11.51675
48.1131,11.51681
48.1131,11.51666
48.11265,11.51672
48.11232,11.51681
48.11202,11.51693
48.11191,11.51699
48.11159,11.51716
48.11152,11.51724
48.11166,11.51745
48.11115,11.51784
48.1108,11.51823
48.11093,11.51828
48.11112,11.51826
48.11164,11.51767
48.11185,11.51767
48.11201,11.51761
48.11185,11.51767
48.11164,11.51767
48.11203,11.51743
48.11255,11.51722
48.11292,11.51714
48.11344,11.5171
48.11341,11.51675
48.11355,11.51674
48.11352,11.51667
48.11351,11.51648
48.1134950073891,11.5151749997989
48.11348,11.51387
48.11334,11.51282
48.11323,11.51177
48.1131250032292,11.5109049980979
48.11302,11.51004
48.1128300063965,11.5088249954639
48.11264,11.50761
48.11249,11.50653
48.1124050034738,11.505634998512
48.11232,11.50474
48.11229,11.50459
48.11223,11.50344
48.11219,11.50333
48.11219,11.50252
48.11216,11.50173
48.1121740237512,11.5005600012525
48.112188035627,11.4993900018667
48.1122020356273,11.4982200018431
48.1122160237521,11.4970500011823
48.11223,11.49588
48.11226,11.49505
48.1123,11.49425
48.11233,11.49408
48.11242,11.49369
48.1126614640232,11.4925228900476
48.1129029162293,11.4913557691268
48.1131443566184,11.4901886372379
48.1133857851899,11.4890214943813
48.1136272019439,11.4878543405574
48.1138686068801,11.4866871757664
48.11411,11.48552
48.1142,11.48559
48.1144325168357,11.4844525154483
48.1146650224468,11.4833150206021
48.1148975168331,11.4821775154617
48.11513,11.48104
48.11534,11.47994
48.11538,11.47982
48.11553,11.47902
48.11547,11.47899
48.11555,11.47841
48.11558,11.47798
48.1156,11.47748
48.11559,11.4772
48.11511,11.47707
48.1151,11.47707
48.11538,11.47714
48.1154,11.47701
48.11558,11.47704
48.11552,11.47621
48.11545,11.476
48.11548,11.47588
48.1153850071492,11.4745949974472
48.11529,11.47331
48.1151833452717,11.4721366617426
48.1150766786002,11.4709633283566
48.11497,11.46979
48.1148750072641,11.4684949974681
48.11478,11.4672
48.11469,11.46625
48.11464,11.46533
48.11468,11.46499
48.1145900069908,11.4637199977016
48.1145,11.46245
48.11446,11.46166
48.11444,11.46068
48.11445,11.45972
48.1144850026454,11.4589400003874
48.11452,11.45816
48.114586675758,11.4571366692198
48.1146533424314,11.4561133357839
48.11472,11.45509
48.1148167036026,11.4537850122594
48.1149133924315,11.4524800196071
48.1150100664866,11.4511750220437
48.1151067257677,11.44987001957
48.1152033702749,11.4485650121867
48.1153,11.44726
48.1153600047481,11.4462150010218
48.11542,11.44517
48.1154,11.44428
48.11534,11.44361
48.1152450027439,11.4428149985509
48.11515,11.44202
48.11511,11.44141
48.11514,11.44085
48.1152,11.44034
48.11534,11.43945
48.1155,11.43874
48.11568,11.43808
48.11583,11.43742
48.11581,11.43728
48.11593,11.43676
48.11563,11.43675
48.11511,11.43683
48.11563,11.43675
48.11601,11.43677
48.11632,11.43688
48.11658,11.4371
48.11686,11.43752
48.1172,11.43816
48.11734,11.43848
48.11749,11.43893
48.11756,11.43909
48.11794,11.43961
48.11848,11.44046
48.11862,11.44076
48.11867,11.44097
48.1187,11.44119
48.11869,11.4414
48.11931,11.44154
48.1197,11.44159
48.11986,11.44163
48.11995,11.4416
48.1202,11.44177
48.12028,11.4418
48.12041,11.44198
48.12051,11.44203
48.12061,11.44248
48.12067,11.44266
48.12072,11.44289
48.12079,11.44305
48.12097,11.4433
48.1215250049063,11.4439124801747
48.1220800065583,11.4445249735842
48.1226350049559,11.4451374802288
48.12319,11.44575
48.12335,11.44584
48.1238699999962,11.445909999288
48.12439,11.44598
48.12451,11.44598
48.12462,11.44596
48.12481,11.44585
48.12524,11.44559
48.1254,11.44556
48.12557,11.44561
48.12603,11.44569
48.12632,11.44577
48.12635,11.4459
48.12644,11.44599
48.1269100000232,11.4460799991741
48.12738,11.44617
48.12773,11.44622
48.12799,11.44621
48.12824,11.44618
48.12849,11.44622
48.12858,11.44641
48.12871,11.44658
48.12877,11.44664
48.12946,11.44716
48.13006,11.44788
48.13026,11.44798
48.13047,11.44805
48.13114,11.44806
48.13123,11.44821
48.13131,11.44822
48.13138,11.44824
48.13203,11.44874
48.13234,11.44889
48.13252,11.449
48.13308,11.44943
48.13297,11.44957
48.13276,11.45016
48.13243,11.45122
48.13286,11.45136
48.13319,11.45141
48.13357,11.45149
48.13424,11.45193
48.13474,11.4523
48.1353800013767,11.4528749927813
48.13602,11.45345
48.13605,11.45337
48.13623,11.45352
48.13605,11.45337
48.13602,11.45345
48.13638,11.45373
48.1370000004754,11.4540599960166
48.13762,11.45439
48.13833,11.45494
48.13836,11.45507
48.13912,11.45562
48.13946,11.45599
48.139785001295,11.4565349965611
48.14011,11.45708
48.13984,11.45739
48.13957,11.45775
48.13916,11.45871
48.13902,11.45892
48.1385300018851,11.4595700061341
48.13804,11.46022
48.13761,11.46086
48.13708,11.46144
48.13649,11.46193
48.13634,11.46211
48.13584,11.46281
48.13553,11.46329
48.13537,11.46357
48.1349050044504,11.4645800090903
48.13444,11.46559
48.13381,11.46653
48.13331,11.4671
48.13307,11.46746
48.13295,11.46768
48.1326450020948,11.4683550037468
48.13234,11.46903
48.13212,11.46942
48.1316800018972,11.4700800056434
48.13124,11.47074
48.13116,11.47085
48.13109,11.47074
48.1307250011596,11.4712700038523
48.13036,11.4718
48.12999,11.47226
48.1295550013816,11.4728300048643
48.12912,11.4734
48.12914,11.47352
48.1286850013111,11.474070004874
48.12823,11.47462
48.12826,11.47473
48.12836,11.47498
48.12836,11.47497
48.12866,11.4758
48.12884,11.47646
48.1290333407387,11.4773833264286
48.129226674082,11.4783066598092
48.12942,11.47923
48.1295966739214,11.4801433271455
48.1297733406067,11.4810566605749
48.12995,11.48197
48.1301,11.48289
48.13017,11.48287
48.1306300001427,11.4827800007851
48.13109,11.48269
48.13141,11.48268
48.13177,11.48271
48.1321,11.48278
48.13241,11.48287
48.13322,11.48317
48.13325,11.48319
48.13324,11.48325
48.1339000002907,11.4835749957401
48.13456,11.4839
48.13485,11.48406
48.1354450004071,11.4843649964674
48.13604,11.48467
48.13666,11.48504
48.13677,11.48512
48.13676,11.48519
48.13659,11.48509
48.13658,11.48509
48.13676,11.48519
48.136660011079,11.4863200043717
48.1365600110817,11.4874500043418
48.13646,11.48858
48.1363600073885,11.489885002514
48.13626,11.49119
48.13632,11.49123
48.13627,11.49175
48.13623,11.49186
48.13613,11.49241
48.1360433422424,11.4934233367331
48.1359566755776,11.4944366700453
48.13587,11.49545
48.13579,11.49544
48.135682520412,11.4966925078691
48.1355750272157,11.4979450104941
48.1354675204114,11.4991975078744
48.13536,11.50045
48.1354,11.50058
48.13539,11.50075
48.13533,11.50086
48.13529,11.50188
48.13543,11.50188
48.13541,11.50286
48.13542,11.50304
48.1362400000159,11.5030666645372
48.1370600000255,11.5030933299261
48.1378800000291,11.5031199961668
48.1387000000264,11.5031466632593
48.1395200000176,11.5031733312037
48.14034,11.5032
48.1409433333918,11.5032099997659
48.1415466667828,11.5032199997669
48.14215,11.50323
48.14244,11.50327
48.14301,11.50344
48.14317,11.50344
48.14365,11.50328
48.14387,11.50326
48.1445800001464,11.5032699998637
48.14529,11.50328
48.14592,11.50331
48.1464600001385,11.5033000001027
48.147,11.50329
48.147,11.50339
48.14707,11.50344
48.14725,11.50342
48.1478666666288,11.5034366662651
48.1484833332552,11.5034533329306
48.1491,11.50347
48.14928,11.50352
48.14936,11.50352
48.14943,11.50348
48.1495,11.50349
48.14973,11.50353
48.14998,11.5036
48.15043,11.5038
48.15063,11.5039
48.151,11.50415
48.15111,11.50419
48.15156,11.50445
48.15174,11.5046
48.15185,11.50477
48.15191,11.50493
48.15199,11.50489
48.1522300040286,11.5058549954463
48.15247,11.50682
48.15274,11.50773
48.15288,11.50808
48.15305,11.50843
48.15314,11.50858
48.15353,11.50897
48.15402,11.50942
48.1541,11.50954
48.15421,11.50967
48.1543,11.50984
48.15435,11.51004
48.15436,11.51031
48.15434,11.51122
48.15436,11.51141
48.15442,11.51153
48.15446,11.51157
48.15453,11.51162
48.15463,11.51163
48.15534,11.51161
48.15558,11.51176
48.15563,11.51177
48.15576,11.51174
48.15594,11.51165
48.15622,11.51163
48.1567250001107,11.5116000002889
48.15723,11.51157
48.1577250000408,11.5115799999043
48.15822,11.51159
48.1590150000546,11.511560000463
48.15981,11.51153
48.1604099998642,11.5115250000596
48.16101,11.51152
48.16119,11.51151
48.16136,11.51147
48.16147,11.51141
48.16158,11.51129
48.16191,11.51078
48.16231,11.51008
48.16263,11.50948
48.1629600018951,11.508815004324
48.16329,11.50815
48.16358,11.50754
48.1637,11.50725
48.16382,11.50713
48.16405,11.50729
48.16405,11.50743
48.1647066685751,11.5078999879602
48.1653633352343,11.5083699879547
48.16602,11.50884
48.16631,11.50908
48.1668950009056,11.5095099951716
48.16748,11.50994
48.16795,11.51019
48.16823,11.51028
48.1689500003716,11.5105649960064
48.16967,11.51085
48.17002,11.51102
48.17006,11.51096
48.17018,11.51095
48.17034,11.51054
48.17042,11.51012
48.1706,11.50945
48.17107,11.50831
48.1715300096047,11.5072566856064
48.1719900095865,11.5062033523151
48.17245,11.50515
48.17238,11.50507
48.1725,11.50484
48.17279,11.50441
48.17299,11.50414
48.17259,11.50352
48.17255,11.50344
48.17254,11.50246
48.17255,11.5018
48.17326,11.50177
48.17343,11.50179
48.17347,11.50256
48.17354,11.50293
48.17344,11.50307
48.17354,11.50293
48.17347,11.50256
48.17343,11.50179
48.17356,11.50184
48.17374,11.50197
48.17416,11.50247
48.17435,11.50274
48.17424,11.50293
48.17411,11.50275
48.17441,11.50233
48.17463,11.50196
48.1751,11.50104
48.17535,11.50049
48.175803340783,11.499563349716
48.1762566741184,11.4986366830453
48.17671,11.49771
48.17697,11.49722
48.17724,11.49664
48.1776400030768,11.4958000065181
48.17804,11.49496
48.17829,11.49453
48.1786,11.49378
48.17889,11.49299
48.17922,11.49185
48.17929,11.49156
48.17953,11.49033
48.17957,11.48972
48.1796,11.48853
48.17959,11.48808
48.17955,11.48759
48.17955,11.48742
48.17948,11.48721
48.17941,11.48709
48.17921,11.48633
48.1789733418288,11.4853399908388
48.1787366751571,11.484349990818
48.1785,11.48336
48.17835,11.48267
48.17823,11.48183
48.17823,11.48169
48.17816,11.48091
48.17811,11.48047
48.1780600058952,11.4793049990877
48.17801,11.47814
48.178,11.4775
48.1779600052455,11.4763999990949
48.17792,11.4753
48.17785,11.4741
48.17787,11.4739
48.17783,11.47341
48.17778,11.47328
48.1777050039369,11.4723299989036
48.17763,11.47138
48.17758,11.47098
48.1775550021811,11.4702699995143
48.17753,11.46956
48.17753,11.46892
48.1775600035168,11.4680200003991
48.17759,11.46712
48.1775800021835,11.4664099996823
48.17757,11.4657
48.17752,11.46476
48.17737,11.46353
48.17714,11.46233
48.17707,11.46211
48.17705,11.46214
48.17687,11.46163
48.1768,11.46152
48.17651,11.46065
48.17642,11.46071
48.17658,11.46116
48.17651,11.46133
48.17658,11.46116
48.17687,11.46211
48.17692,11.46207
48.17695,11.46219
48.17705,11.46214
48.17707,11.46211
48.1778,11.46171
48.17804,11.46164
48.17816,11.46163
48.17855,11.46166
48.17871,11.46164
48.17885,11.4616
48.17928,11.4614
48.17982,11.46111
48.17997,11.46105
48.18011,11.46102
48.18046,11.46104
48.18111,11.46117
48.1815950002305,11.4612499992765
48.18208,11.46133
48.18227,11.46131
48.18243,11.46121
48.18284,11.46086
48.18362,11.46034
48.18379,11.46029
48.1842649998342,11.4602300005789
48.18474,11.46017
48.1852150001537,11.4600350012299
48.18569,11.4599
48.186,11.45988
48.18617,11.4599
48.18628,11.45994
48.18686,11.46033
48.18718,11.46051
48.18758,11.46065
48.18808,11.46076
48.18867,11.46071
48.1895,11.46049
48.1902,11.46017
48.1904,11.46006
48.19097,11.45971
48.19141,11.45949
48.19166,11.45938
48.19214,11.4593
48.1927850000464,11.4593549993105
48.19343,11.45941
48.1935,11.4594
48.19366,11.45934
48.19406,11.45898
48.19446,11.45866
48.19464,11.45852
48.19509,11.45806
48.19515,11.45803
48.19522,11.45802
48.19543,11.45802
48.19614,11.45813
48.19654,11.45818
48.19653,11.45818
48.19678,11.45821
48.19706,11.45821
48.19706,11.4585
48.19708,11.45928
48.19719,11.46053
48.1973450226692,11.4618499880465
48.1975000302278,11.4631699840807
48.1976550226758,11.464489988102
48.19781,11.46581
48.19792,11.46686
48.19795,11.46711
48.19801,11.46766
48.19815,11.46879
48.19815,11.46949
48.19809,11.47022
48.1979650035999,11.4711300021537
48.19784,11.47204
48.19781,11.47236
48.19778,11.4732
48.1977750038725,11.4741450000603
48.19777,11.47509
48.19775,11.47585
48.1976900039917,11.4768100011971
48.19763,11.47777
48.19752,11.47832
48.1972560242373,11.4795020243429
48.1969920363579,11.480684036505
48.196728036362,11.481866036486
48.1964640242498,11.4830480242855
48.1962,11.48423
48.19609,11.48484
48.19599,11.48585
48.19586,11.48648
48.19566,11.48731
48.1956,11.48752
48.19531,11.48835
48.1950050025348,11.489115004561
48.1947,11.48988
48.19457,11.49052
48.1945450021494,11.4912250005068
48.19452,11.49193
48.19448,11.49242
48.19432,11.49296
48.19399,11.49373
48.19389,11.49432
48.1939,11.49475
48.19401,11.49532
48.19413,11.49562
48.19421,11.49576
48.19403,11.49611
48.19384,11.49652
48.19368,11.49709
48.19348,11.49816
48.1933133422477,11.4991733398704
48.19314667559,11.5001866731489
48.19298,11.5012
48.19291,11.50187
48.19282,11.50185
48.19281,11.50189
48.19277,11.50188
48.19276,11.50222
48.19263,11.50242
48.1925300073382,11.5033400036117
48.1924300073359,11.5042600036327
48.19233,11.50518
48.1922,11.50567
48.19216,11.5058
48.19213,11.50673
48.19192,11.50763
48.1919,11.50895
48.1917050033266,11.5098250032997
48.19151,11.5107
48.19147,11.5116
48.19133,11.51252
48.1911900053214,11.5136250028078
48.19105,11.51473
48.19081,11.51567
48.19072,11.51625
48.19067,11.51693
48.19062,11.51718
48.19034,11.51796
48.19014,11.51884
48.19,11.51927
48.18989,11.51965
48.1897700022504,11.520365001474
48.18965,11.52108
48.18963,11.52147
48.18966,11.52166
48.18964,11.52175
48.18947,11.52168
48.1891,11.52156
48.18896,11.52155
48.1883400000482,11.5214449987298
48.18772,11.52134
48.18764,11.52124
48.18696,11.52113
48.18621,11.52106
48.1854866666373,11.5210299991517
48.1847633332669,11.5209999991502
48.18404,11.52097
48.18404,11.52102
48.18346,11.52101
48.18278,11.52107
48.18259,11.52111
48.18221,11.52122
48.18201,11.52126
48.18194,11.52131
48.1811066667561,11.5213666685048
48.1802733334843,11.5214233351673
48.17944,11.52148
48.178790000059,11.5214199992433
48.17814,11.52136
48.1777,11.52112
48.1772500003221,11.5208299974272
48.1768,11.52054
48.17665,11.52042
48.17655,11.52064
48.17649,11.52058
48.17641,11.52046
48.17602,11.52127
48.17592,11.52132
48.17577,11.52151
48.17554,11.52199
48.17541,11.52234
48.17517,11.52281
48.1746740163947,11.5237820375985
48.1741780245947,11.5247540563916
48.1736820246003,11.5257260563796
48.1731860164118,11.526698037563
48.17269,11.52767
48.17264,11.5277
48.1725,11.52798
48.17213,11.52801
48.17202,11.52803
48.1712200000773,11.5281300031213
48.1704200000678,11.5282300031224
48.16962,11.52833
48.16925,11.5284
48.16918,11.52732
48.16918,11.52725
48.16909,11.52711
48.16906,11.52709
48.16895,11.52709
48.16893,11.52702
48.16892,11.52687
48.16884,11.52688
48.16883,11.52661
48.16821,11.52669
48.16773,11.52682
48.1673,11.52702
48.1665533346981,11.5274133447737
48.1658066680542,11.5278066780948
48.16506,11.5282
48.16456,11.5285
48.16405,11.52875
48.16386,11.52882
48.16384,11.52886
48.16363,11.5289
48.16356,11.52881
48.1629349998816,11.5289100012443
48.16231,11.52901
48.16194,11.5291
48.16191,11.52921
48.16168,11.52926
48.16157,11.5292
48.1608000002088,11.5294600039311
48.16003,11.52972
48.15972,11.52984
48.15966,11.52989
48.15957,11.52993
48.15952,11.53
48.15916,11.53007
48.15876,11.5301
48.15876,11.53021
48.15835,11.53027
48.15813,11.53037
48.15758,11.53075
48.15709,11.53113
48.15693,11.5312
48.15682,11.53119
48.15672,11.53112
48.1566,11.531
48.15651,11.53096
48.15644,11.53108
48.15641,11.53103
48.15612,11.53155
48.15573,11.53196
48.15524,11.53237
48.15517,11.53242
48.15516,11.53244
48.15495,11.53259
48.15485,11.53262
48.1548,11.53262
48.15437,11.53274
48.1537750001482,11.5329250021453
48.15318,11.53311
48.15317,11.53305
48.15318,11.53303
48.15315,11.53291
48.15317,11.53297
48.15318,11.53311
48.15306,11.53316
48.15282,11.53339
48.1526,11.53379
48.15254,11.53397
48.15251,11.53412
48.1521900037671,11.5350450056056
48.15187,11.53597
48.15151,11.53718
48.15149,11.53728
48.15149,11.53777
48.1513450024987,11.538525001995
48.1512,11.53928
48.1510050046482,11.540310003665
48.15081,11.54134
48.1505900200859,11.542416018447
48.1503700301291,11.5434920276688
48.1501500301298,11.5445680276652
48.149930020088,11.5456440184357
48.14971,11.54672
48.1495050052289,11.5478200044952
48.1493,11.54892
48.149070016468,11.550045015121
48.1488400219578,11.5511700201585
48.1486100164696,11.5522950151124
48.14838,11.55342
48.1481900046085,11.5544500037734
48.148,11.55548
48.1478500042383,11.5564700029752
48.1477,11.55746
48.1475,11.55853
48.14745,11.55865
48.14743,11.55879
48.14735,11.55915
48.14736,11.55925
48.14734,11.55941
48.14704,11.56048
48.14713,11.56054
48.14691,11.56134
48.1466000050686,11.5624200064888
48.14629,11.5635
48.14614,11.56377
48.14604,11.56383
48.14595,11.56383
48.14588,11.56387
48.14587,11.56389
48.14584,11.56393
48.14579,11.56407
48.14576,11.56432
48.14579,11.56451
48.14586,11.56469
48.14588,11.56486
48.14586,11.56499
48.1455333450677,11.5661533481582
48.1452066783961,11.5673166815086
48.14488,11.56848
48.14471,11.56862
48.14459,11.56864
48.14451,11.56869
48.1444,11.56883
48.14435,11.56895
48.14432,11.56918
48.14434,11.56933
48.14443,11.56954
48.14449,11.56984
48.1442500059744,11.5706700077661
48.144010005973,11.5715000077706
48.14377,11.57233
48.14365,11.57256
48.14345,11.57283
48.14352,11.57333
48.14334,11.5739
48.1432000023666,11.5746250015273
48.14306,11.57535
48.142855004618,11.576380004029
48.14265,11.57741
48.14261,11.57739
48.14259,11.57739
48.14258,11.57741
48.14249,11.57737
48.14258,11.57741
48.14257,11.57743
48.14251,11.57772
48.1425,11.57782
48.14258,11.57788
48.1427,11.57791
48.14291,11.57794
48.14375,11.57832
48.1439,11.57832
48.1443350002155,11.5785249982783
48.14477,11.57873
48.14479,11.57879
48.14493,11.57885
48.14498,11.57883
48.14537,11.57901
48.14539,11.57889
48.14575,11.57905
48.1465025016205,11.5794024844971
48.1472550021633,11.5797549793303
48.1480075016283,11.5801074845001
48.14876,11.58046
48.14943500042,11.580784995707
48.15011,11.58111
48.15085,11.58145
48.15085,11.58144
48.15011,11.58111
48.15015,11.58094
48.1493275019791,11.5805524813807
48.1485050026557,11.5801649751828
48.1476825020298,11.5797774814054
48.14686,11.57939
48.1471350043966,11.5783850053261
48.14741,11.57738
48.1476666735452,11.5764900088746
48.1479233402198,11.5756000088473
48.14818,11.57471
48.1484400074655,11.5737833426617
48.1487000074827,11.5728566759341
48.14896,11.57193
48.14896,11.57191
48.1492675151737,11.5708300194215
48.1495750202303,11.5697500259004
48.1498825151696,11.5686700194367
48.15019,11.56759
48.150493343707,11.5664966795737
48.1507966770455,11.565403346222
48.1511,11.56431
48.151372512173,11.5633425154339
48.1516450162269,11.5623750205923
48.1519175121615,11.5614075154752
48.15219,11.56044
48.1527850000145,11.5606399976275
48.15338,11.56084
48.154065000381,11.5610949966326
48.15475,11.56135
48.15475,11.56134
48.1554150002776,11.5616099964849
48.15608,11.56188
48.15613,11.56173
48.1562000026422,11.5609500010234
48.15627,11.56017
48.15645,11.55912
48.15651,11.55883
48.15653,11.55878
48.15672,11.55853
48.15688,11.55838
48.1573900018395,11.5577300064523
48.1579,11.55708
48.15795,11.55717
48.1584350015655,11.5565600058274
48.15892,11.55595
48.1594066694029,11.5553900106062
48.1598933360858,11.5548300105876
48.16038,11.55427
48.16033,11.55418
48.16092,11.5535
48.16108,11.55333
48.16144,11.55306
48.16146,11.55279
48.16164,11.55268
48.16159,11.55257
48.16163,11.55216
48.16164,11.55152
48.16158,11.5512
48.16141,11.55069
48.16133,11.55048
48.160826674131,11.5495533151787
48.1603233408137,11.5486266485419
48.15982,11.5477
48.15971,11.54745
48.15989,11.5472
48.16021,11.54684
48.16052,11.54644
48.1608700013046,11.5458850038362
48.16122,11.54533
48.1616700073305,11.5445775198651
48.1621200097496,11.5438250265278
48.1625700072574,11.5430725199879
48.16302,11.54232
48.1635633402143,11.5414266856592
48.1641066735069,11.5405333523931
48.16465,11.53964
48.16475,11.53951
48.16546,11.53872
48.16593,11.53823
48.16659,11.53759
48.16671,11.53739
48.16714,11.53697
48.16744,11.53664
48.16747,11.53672
48.16759,11.53659
48.16739,11.53597
48.16714,11.5354
48.16706,11.53507
48.16683,11.53431
48.1666000030224,11.5334749962509
48.16637,11.53264
48.1660566768576,11.5315566534706
48.1657433435358,11.5304733201775
48.16543,11.52939
48.16519,11.52846
48.16535,11.52837
48.16527,11.52809
48.16534,11.528
48.1650350049501,11.5269299935846
48.16473,11.52586
48.16466,11.52556
48.1644200063613,11.5247033253025
48.1641800063573,11.5238466586217
48.16394,11.52299
48.1637550016598,11.5223599975183
48.16357,11.52173
